 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/5/2024 15:00,169.7611203,31.79018918,75.08773898,433.114077,427.1212221,743.8819706
1/5/2024 16:00,170.6294001,32.15873773,78.69980846,431.3657739,426.3646974,717.6043596
1/5/2024 17:00,171.2891758,32.31335743,79.40003474,424.8336173,424.3385647,707.9322934
1/5/2024 18:00,170.55841,33.06247415,81.67572348,420.518926,428.4250618,694.1244735
1/5/2024 19:00,169.4958785,33.32412671,82.41318465,437.6592972,447.9875779,697.2269064
1/5/2024 20:00,167.8893852,32.76018514,79.50711771,426.0943863,438.6858538,723.0144158
1/5/2024 21:00,166.6025392,32.57740621,79.55112834,449.5633657,434.8538137,730.20846
1/5/2024 22:00,163.8329077,31.98575216,79.13857215,468.5897448,395.3366341,741.6594009
1/5/2024 23:00,162.4340748,31.75105841,79.42494792,424.179152,385.6474909,741.3953134
1/6/2024 0:00,163.1169866,30.8124279,79.59030832,410.3866181,377.7967649,719.399677
1/6/2024 1:00,162.2263872,30.01982251,79.41139164,412.1688344,359.9314298,709.5145401
1/6/2024 2:00,162.5593697,29.59499809,79.60151205,417.4157366,359.6823631,702.5221858
1/6/2024 3:00,162.3532717,29.56061841,79.22815142,395.843077,377.917233,702.145759
1/6/2024 4:00,162.9284562,29.41654937,79.60721612,394.6264928,378.3726587,708.9895745
1/6/2024 5:00,163.6900802,29.49075259,79.35972048,414.8684048,362.5233352,722.8775927
1/6/2024 6:00,164.7116035,29.49289192,79.19858366,392.1969136,369.2780705,719.7463585
1/6/2024 7:00,177.4531802,29.54415117,79.460011,393.7108673,363.4851628,724.2134748
1/6/2024 8:00,172.913649,29.75203943,80.09673952,393.1922051,376.523314,722.271219
1/6/2024 9:00,164.7083175,29.42702842,78.81343371,397.7761662,374.7794742,718.4387009
1/6/2024 10:00,164.3358624,29.57309254,67.88553953,395.2530242,360.1173523,717.3304404
1/6/2024 11:00,164.9450607,30.20338399,66.617534,405.2257209,357.4188112,719.7148132
1/6/2024 12:00,165.9288262,29.92207067,67.72398623,399.6715568,347.3080548,719.8121477
1/6/2024 13:00,166.5398684,29.76933434,69.55938402,374.3869754,336.595837,720.1949821
1/6/2024 14:00,164.3438871,29.70171785,71.13363208,385.3430011,340.0746849,715.5825049
1/6/2024 15:00,166.7083117,30.30873775,71.73594462,376.7331165,366.9272338,717.5625941
1/6/2024 16:00,165.6601431,30.20548053,73.82246871,364.0333678,368.2403583,717.6618691
1/6/2024 17:00,165.800568,30.0787029,75.14482291,378.6896073,365.5815495,709.0816899
1/6/2024 18:00,166.2748221,29.92160351,74.15275263,368.825597,357.9655111,709.0624615
1/6/2024 19:00,163.9089563,29.93897715,75.18533879,367.6123952,350.4086385,706.6125247
1/6/2024 20:00,164.9377907,29.93154888,76.02375899,396.9958311,348.1011877,681.9847562
1/6/2024 21:00,165.3232178,29.57918643,75.54703349,406.920814,334.3840473,680.4087569
1/6/2024 22:00,165.6831901,29.30045108,76.24747432,391.2614396,328.1240006,668.7613329
1/6/2024 23:00,165.8008606,29.23563315,76.90895872,399.8938846,319.8872704,662.6294455
1/7/2024 0:00,164.4754075,29.25558904,75.9138789,382.9272538,322.1143451,649.3645817
1/7/2024 1:00,162.6611126,29.2483989,76.8589049,362.7320657,322.7653439,644.3211118
1/7/2024 2:00,162.6061557,29.416091,76.93725344,390.2347364,321.9819516,644.2150563
1/7/2024 3:00,163.9069333,29.37863255,78.27687791,392.3858203,342.1700141,645.8524434
1/7/2024 4:00,163.1856724,28.66107475,76.74404661,377.5454921,327.4408662,643.9566813
1/7/2024 5:00,157.1108366,15.62278971,68.45810873,287.0445038,257.6190681,626.2981938
1/7/2024 6:00,157.8950751,23.67064088,75.58384427,256.6176286,280.3218708,633.6200684
1/7/2024 7:00,162.7857343,24.06851982,79.42714001,266.8277006,325.9730472,648.7188816
1/7/2024 8:00,165.5591361,23.5351924,79.77829296,306.2821284,322.2858221,654.1979703
1/7/2024 9:00,165.3608906,24.09773124,79.10818835,297.5833797,322.6333005,655.1485642
1/7/2024 10:00,165.6513488,23.97227849,79.72264372,300.271262,324.4333204,656.1494867
1/7/2024 11:00,167.1857307,23.81060404,79.71176772,310.4121609,357.4614031,656.5974177
1/7/2024 12:00,178.2608768,24.52171181,79.51390738,308.2663041,358.772431,659.307999
1/7/2024 13:00,176.2677831,24.42136486,80.02023183,305.2869317,338.3043263,658.31587
1/7/2024 14:00,169.2860901,23.96961518,79.73166089,342.5512405,335.8119758,660.6708305
1/7/2024 15:00,168.7896223,23.94262005,80.04224328,362.0780246,350.8454913,660.9923101
1/7/2024 16:00,167.9615121,24.00365998,81.22735446,344.2110729,352.6151652,660.0520524
1/7/2024 17:00,168.7562629,25.5482833,81.63168877,354.7928575,358.9941098,660.0629376
1/7/2024 18:00,167.4691209,24.60074218,81.41810706,333.407916,356.8727154,658.0291758
1/7/2024 19:00,168.614515,24.20289887,81.55870694,331.9272439,349.9607039,658.9089252
1/7/2024 20:00,168.3404075,24.81260182,81.23496189,341.1237769,327.3427325,657.2843622
1/7/2024 21:00,167.9752714,25.21761467,81.28224243,355.9663295,348.4459046,659.70625
1/7/2024 22:00,168.1850432,25.55877028,81.05729358,358.5202928,356.48285,657.8697807
1/7/2024 23:00,167.541226,27.66349083,80.99052159,375.506988,345.6300097,654.6341706
1/8/2024 0:00,166.758446,28.10637182,80.9219027,390.0996142,341.4465152,644.3808697
1/8/2024 1:00,165.4181753,28.00765108,80.55333328,378.1671184,339.3942458,644.9219602
1/8/2024 2:00,165.1538681,28.03039676,80.18960717,374.4576111,332.5635766,642.4757819
1/8/2024 3:00,164.1040466,28.18643624,79.43164263,377.2337163,333.857859,641.6706329
1/8/2024 4:00,164.8511238,28.33301816,79.82538897,362.3365763,337.9771498,644.7999991
1/8/2024 5:00,166.4269139,28.94640875,79.63999134,364.3562291,343.278403,659.0608142
1/8/2024 6:00,168.4469257,32.81863561,80.72083988,406.8735385,345.9252367,677.011578
1/8/2024 7:00,170.5567468,34.49582786,82.55051801,423.5115639,364.3919212,691.2723639
1/8/2024 8:00,176.1639033,34.0361299,81.69497349,416.2763274,322.8527076,719.5381001
1/8/2024 9:00,180.4499069,33.1002909,79.80684209,425.3685905,287.0618847,751.6153775
1/8/2024 10:00,182.2315682,33.67131192,73.12916705,413.5716803,290.576614,742.4727661
1/8/2024 11:00,182.3500418,34.09812503,65.62383792,410.0136624,316.4094563,748.68098
1/8/2024 12:00,181.3971329,33.78527881,64.84997146,411.2524787,313.3262564,750.4120027
1/8/2024 13:00,177.2861292,33.06429786,66.95687719,401.2054031,306.6443197,773.6093037
1/8/2024 14:00,168.3544475,33.35760437,67.39595005,418.0940015,310.8413899,806.1871714
1/8/2024 15:00,166.3573932,32.20978311,68.14610675,437.1049408,314.2780946,824.5125372
1/8/2024 16:00,167.9275337,32.64540611,75.06254898,433.6684829,325.6395449,821.8193643
